A27,A28,A30,A32,A35,careful_logit_alignment,checkpoint,condition,domain,item_id,logit_cosine,logit_l2,next_token_kl,symmetric_js,target_logprob_shift,top1_flip
1.7266857925779862,2.036271687543396,2.792134293350599,3.682084799245624,6.131474090152589,,PREFILL,TF_TEXTUAL_CAREFUL,CRUXEval,sample_104,0.7231014780194757,2079.3295946914936,11.09417539916197,0.693053697243859,-11.09428940109914,1
1.1019098276491357,1.2305314018616873,1.5139909896163073,1.7545522110567207,2.2491879223538502,,0,TF_TEXTUAL_CAREFUL,CRUXEval,sample_104,0.9832560253778739,453.9734699852699,9.474281027277091e-15,1.5144695023989187e-15,7.105427357601002e-15,0
0.5344427642520989,0.591250481303657,0.7574467791534741,1.0382082510183543,1.6401037565760295,,1,TF_TEXTUAL_CAREFUL,CRUXEval,sample_104,0.9850124398616578,396.90708232809067,1.9671097965680348e-07,5.9012727157572245e-08,-3.724761370449414e-07,0
0.4259018230115717,0.47576546847312784,0.5823764050415939,0.7646702135301525,1.0592475513483413,,3,TF_TEXTUAL_CAREFUL,CRUXEval,sample_104,0.9984684412066122,192.2364189860033,8.260477251396814e-10,1.6125590467802522e-10,8.573692866775673e-10,0
0.8623250894742361,0.9618331316794767,1.137445662960532,1.5070038791599238,2.182904793429779,,7,TF_TEXTUAL_CAREFUL,CRUXEval,sample_104,0.9726804573527256,319.52601915414505,1.801398929721465e-08,3.790691601658474e-09,1.3771852991339983e-08,0
1.0001026367267545,1.146342077329875,1.4525346071817677,1.8387193924036556,3.184847107787466,0.7625682526303497,PREFILL,TF_MEANINGFUL_L27_D75,CRUXEval,sample_104,0.9783669914908713,636.1142052345973,0.016669317157948182,0.005760093627083435,-0.016709795758536927,0
0.9999139518415306,1.1338844306743345,1.4070132090871066,1.6365845495597227,2.2538071154696357,0.09456309848142416,0,TF_MEANINGFUL_L27_D75,CRUXEval,sample_104,0.9829761360301547,458.56685041669647,1.9030753212902817e-13,6.241994568219981e-14,-2.2026824808563106e-13,0
0.9998914967808098,1.1514250298247144,1.4715819565003092,1.8328784256715656,2.3526011179315374,-0.23059296856551967,1,TF_MEANINGFUL_L27_D75,CRUXEval,sample_104,0.9803909226981845,466.57238271670946,7.5007504566065265e-06,2.5524037628862753e-06,-7.966234385037296e-06,0
0.9998968766391074,1.1248362107382435,1.4204821911336545,1.7761541354081023,2.4845877545248225,0.07261280352789615,3,TF_MEANINGFUL_L27_D75,CRUXEval,sample_104,0.9906839673374821,512.6931390686187,2.1743330899704622e-10,6.04259283473892e-11,-8.510383509019448e-10,0
1.0002560016727193,1.1245505324657392,1.3682099285339435,1.644930970879326,2.5611063367516387,0.28794946919395253,7,TF_MEANINGFUL_L27_D75,CRUXEval,sample_104,0.9719355505253614,318.41700749868914,1.146750334721846e-08,2.515943440541016e-09,1.2038483987453219e-08,0
