scenario,seed_regime,discordance,gain,N,R,t_power,signflip_power,t_ci_coverage,mean_half_width,mean_estimate,degenerate_fraction,utility_trajectories_max,full_bank_trajectories,expected_generated_tokens_utility,expected_storage_bytes_utility,observed_rate_hours_utility,frozen_p50_hours_utility,frozen_p80_hours_utility,frozen_p95_hours_utility,realized_mean,realized_sd,nonzero_fraction
REGULAR,INDEPENDENT,0.2,0.03,100,4,0.3817,0.3817,0.9492,0.04410239575071175,0.029995499999999998,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.03,0.2231255252094659,0.51357
REGULAR,INDEPENDENT,0.2,0.03,250,4,0.692,0.692,0.9486,0.02775864928303826,0.030153499999999996,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.03,0.2231255252094659,0.51357
REGULAR,INDEPENDENT,0.2,0.03,400,4,0.8552,0.8552,0.9506,0.021898505722602903,0.030187437499999997,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.03,0.2231255252094659,0.51357
REGULAR,INDEPENDENT,0.2,0.03,500,4,0.9154,0.9154,0.9512,0.01959642150989063,0.030204999999999996,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.03,0.2231255252094659,0.51357
REGULAR,INDEPENDENT,0.2,0.03,800,4,0.9861,0.9861,0.9503,0.015468244264023219,0.030053500000000004,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.03,0.2231255252094659,0.51357
REGULAR,INDEPENDENT,0.2,0.03,1000,4,0.9951,0.9951,0.9508,0.01384352031147511,0.029876200000000006,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.03,0.2231255252094659,0.51357
REGULAR,INDEPENDENT,0.2,0.03,1200,4,0.9988,0.9988,0.9511,0.012634618486392461,0.030036666666666666,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.03,0.2231255252094659,0.51357
REGULAR,INDEPENDENT,0.2,0.03,23,6,0.189,0.189,0.9488,0.07748913071687727,0.02993478260869565,0.0,276,1104,5485.93125,1839540.14375,0.1354615901961498,0.14029999999999998,0.15884375,0.17896874999999998,0.03,0.18149074050454722,0.6105900000000001
REGULAR,INDEPENDENT,0.2,0.03,100,6,0.499,0.499,0.9494,0.0358910365878115,0.02989316666666666,0.0,1200,4800,23851.875,7998000.625,0.588963435635434,0.61,0.690625,0.778125,0.03,0.18149074050454722,0.6105900000000001
REGULAR,INDEPENDENT,0.2,0.03,250,6,0.838,0.838,0.9479,0.02258169100167081,0.03017833333333333,0.0,3000,12000,59629.68749999999,19995001.5625,1.4724085890885847,1.525,1.7265625,1.9453125,0.03,0.18149074050454722,0.6105900000000001
REGULAR,INDEPENDENT,0.2,0.03,400,6,0.9505,0.9505,0.9477,0.017830105890200985,0.02996633333333333,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.03,0.18149074050454722,0.6105900000000001
REGULAR,INDEPENDENT,0.2,0.03,500,6,0.9802,0.9802,0.951,0.015933403001107967,0.029901599999999997,0.0,6000,24000,119259.37499999999,39990003.125,2.9448171781771695,3.05,3.453125,3.890625,0.03,0.18149074050454722,0.6105900000000001
REGULAR,INDEPENDENT,0.2,0.03,800,6,0.9984,0.9984,0.9478,0.012587371604742123,0.029974749999999994,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.03,0.18149074050454722,0.6105900000000001
REGULAR,INDEPENDENT,0.2,0.03,1000,6,1.0,1.0,0.9493,0.011260790200717664,0.029998149999999998,0.0,12000,48000,238518.74999999997,79980006.25,5.889634356354339,6.1,6.90625,7.78125,0.03,0.18149074050454722,0.6105900000000001
REGULAR,INDEPENDENT,0.2,0.03,1200,6,1.0,1.0,0.9476,0.010278545499541181,0.030015125,0.0,14400,57600,286222.5,95976007.5,7.067561227625207,7.32,8.2875,9.3375,0.03,0.18149074050454722,0.6105900000000001
REGULAR,INDEPENDENT,0.2,0.03,23,8,0.2243,0.2243,0.9479,0.06744820944696435,0.03041141304347826,0.0,368,1472,7314.575,2452720.1916666664,0.18061545359486642,0.18706666666666666,0.21179166666666668,0.23862499999999998,0.03,0.1577606969431867,0.672395
REGULAR,INDEPENDENT,0.2,0.03,100,8,0.597,0.597,0.9498,0.031192217476991503,0.030149000000000002,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.03,0.1577606969431867,0.672395
REGULAR,INDEPENDENT,0.2,0.03,250,8,0.9166,0.9166,0.9468,0.01963929005127684,0.0301684,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.03,0.1577606969431867,0.672395
REGULAR,INDEPENDENT,0.2,0.03,400,8,0.9854,0.9854,0.9496,0.015499597180142695,0.03013334375,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.03,0.1577606969431867,0.672395
REGULAR,INDEPENDENT,0.2,0.03,500,8,0.996,0.996,0.9473,0.013849512483376855,0.0300437,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.03,0.1577606969431867,0.672395
REGULAR,INDEPENDENT,0.2,0.03,800,8,0.9998,0.9998,0.9492,0.010945616386039964,0.030010734374999997,0.0,12800,51200,254419.99999999997,85312006.66666667,6.282276646777961,6.506666666666667,7.366666666666666,8.3,0.03,0.1577606969431867,0.672395
REGULAR,INDEPENDENT,0.2,0.03,1000,8,1.0,1.0,0.9531,0.00978588204180301,0.030067100000000006,0.0,16000,64000,318025.0,106640008.33333333,7.852845808472452,8.133333333333333,9.208333333333334,10.375,0.03,0.1577606969431867,0.672395
REGULAR,INDEPENDENT,0.2,0.03,1200,8,1.0,1.0,0.9444,0.008935740261609626,0.03003721875,0.0,19200,76800,381630.0,127968010.0,9.423414970166943,9.76,11.05,12.45,0.03,0.1577606969431867,0.672395
REGULAR,INDEPENDENT,0.2,0.04,23,1,0.1029,0.1029,0.94,0.18861837814897478,0.038404347826086954,0.0047,46,184,914.321875,306590.0239583333,0.022576931699358302,0.023383333333333332,0.026473958333333335,0.029828124999999997,0.04000000000000001,0.44646948383960133,0.200935
REGULAR,INDEPENDENT,0.2,0.04,100,1,0.2168,0.2168,0.9496,0.08813082950313654,0.03934,0.0,200,800,3975.3124999999995,1333000.1041666667,0.09816057260590565,0.10166666666666667,0.11510416666666666,0.1296875,0.04000000000000001,0.44646948383960133,0.200935
REGULAR,INDEPENDENT,0.2,0.04,250,1,0.4008,0.4008,0.9475,0.055467202551667684,0.0394944,0.0,500,2000,9938.28125,3332500.2604166665,0.24540143151476412,0.25416666666666665,0.2877604166666667,0.32421875,0.04000000000000001,0.44646948383960133,0.200935
REGULAR,INDEPENDENT,0.2,0.04,400,1,0.5553,0.5553,0.9513,0.04384030842531187,0.03994725,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.04000000000000001,0.44646948383960133,0.200935
REGULAR,INDEPENDENT,0.2,0.04,500,1,0.646,0.646,0.95,0.03920153712815715,0.0402814,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.04000000000000001,0.44646948383960133,0.200935
REGULAR,INDEPENDENT,0.2,0.04,800,1,0.8148,0.8148,0.9504,0.030971738586371873,0.03985625,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04000000000000001,0.44646948383960133,0.200935
REGULAR,INDEPENDENT,0.2,0.04,1000,1,0.8808,0.8809,0.9499,0.027692879095388492,0.039950099999999995,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04000000000000001,0.44646948383960133,0.200935
REGULAR,INDEPENDENT,0.2,0.04,1200,1,0.9297,0.9302,0.9505,0.025282572754754717,0.03996483333333333,0.0,2400,9600,47703.75,15996001.25,1.177926871270868,1.22,1.38125,1.55625,0.04000000000000001,0.44646948383960133,0.200935
REGULAR,INDEPENDENT,0.2,0.04,23,2,0.1472,0.1472,0.953,0.13390636315255516,0.040963043478260866,0.0,92,368,1828.64375,613180.0479166666,0.045153863398716604,0.046766666666666665,0.05294791666666667,0.059656249999999994,0.04000000000000001,0.31442407668624867,0.33961499999999994
REGULAR,INDEPENDENT,0.2,0.04,100,2,0.3517,0.3517,0.9522,0.062223163965872574,0.040164,0.0,400,1600,7950.624999999999,2666000.2083333335,0.1963211452118113,0.20333333333333334,0.23020833333333332,0.259375,0.04000000000000001,0.31442407668624867,0.33961499999999994
REGULAR,INDEPENDENT,0.2,0.04,250,2,0.6409,0.6409,0.9465,0.03916424101040155,0.039952800000000004,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.04000000000000001,0.31442407668624867,0.33961499999999994
REGULAR,INDEPENDENT,0.2,0.04,400,2,0.8151,0.8151,0.946,0.03087910315395525,0.040133625,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04000000000000001,0.31442407668624867,0.33961499999999994
REGULAR,INDEPENDENT,0.2,0.04,500,2,0.8842,0.8843,0.9497,0.027595232839976773,0.0400892,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04000000000000001,0.31442407668624867,0.33961499999999994
REGULAR,INDEPENDENT,0.2,0.04,800,2,0.9755,0.9755,0.9523,0.021811226829188332,0.0399005625,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.04000000000000001,0.31442407668624867,0.33961499999999994
REGULAR,INDEPENDENT,0.2,0.04,1000,2,0.9922,0.9922,0.9484,0.019501946177113934,0.0399596,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04000000000000001,0.31442407668624867,0.33961499999999994
REGULAR,INDEPENDENT,0.2,0.04,1200,2,0.9977,0.9977,0.9494,0.017796766292129604,0.04001129166666667,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.04000000000000001,0.31442407668624867,0.33961499999999994
REGULAR,INDEPENDENT,0.2,0.04,23,4,0.2187,0.2187,0.9484,0.094921691323973,0.04118586956521739,0.0,184,736,3657.2875,1226360.0958333332,0.09030772679743321,0.09353333333333333,0.10589583333333334,0.11931249999999999,0.04,0.22294758352581442,0.51575
REGULAR,INDEPENDENT,0.2,0.04,100,4,0.5551,0.5551,0.9462,0.04406129361488923,0.04001175,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.04,0.22294758352581442,0.51575
REGULAR,INDEPENDENT,0.2,0.04,250,4,0.8823,0.8826,0.9472,0.02773007524347264,0.039995499999999996,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04,0.22294758352581442,0.51575
REGULAR,INDEPENDENT,0.2,0.04,400,4,0.9738,0.9738,0.9525,0.021902686745736675,0.0400189375,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.04,0.22294758352581442,0.51575
REGULAR,INDEPENDENT,0.2,0.04,500,4,0.9894,0.9894,0.9498,0.019588051582142812,0.039922849999999996,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04,0.22294758352581442,0.51575
REGULAR,INDEPENDENT,0.2,0.04,800,4,0.9998,0.9998,0.9474,0.015465696799928106,0.0398828125,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.04,0.22294758352581442,0.51575
REGULAR,INDEPENDENT,0.2,0.04,1000,4,1.0,1.0,0.9516,0.01383088900343525,0.04000775,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.04,0.22294758352581442,0.51575
REGULAR,INDEPENDENT,0.2,0.04,1200,4,1.0,1.0,0.9492,0.012619426997922576,0.039953145833333335,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.04,0.22294758352581442,0.51575
REGULAR,INDEPENDENT,0.2,0.04,23,6,0.2621,0.2621,0.9484,0.07770848874218683,0.03967753623188405,0.0,276,1104,5485.93125,1839540.14375,0.1354615901961498,0.14029999999999998,0.15884375,0.17896874999999998,0.039999999999999994,0.1824097950586353,0.614265
REGULAR,INDEPENDENT,0.2,0.04,100,6,0.7011,0.7011,0.9497,0.03609298544578357,0.039840999999999994,0.0,1200,4800,23851.875,7998000.625,0.588963435635434,0.61,0.690625,0.778125,0.039999999999999994,0.1824097950586353,0.614265
REGULAR,INDEPENDENT,0.2,0.04,250,6,0.9658,0.9658,0.9483,0.02270688238186269,0.040169533333333333,0.0,3000,12000,59629.68749999999,19995001.5625,1.4724085890885847,1.525,1.7265625,1.9453125,0.039999999999999994,0.1824097950586353,0.614265
REGULAR,INDEPENDENT,0.2,0.04,400,6,0.9958,0.9958,0.9482,0.017916737227189714,0.04006825,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.039999999999999994,0.1824097950586353,0.614265
REGULAR,INDEPENDENT,0.2,0.04,500,6,0.9997,0.9997,0.9531,0.016016245561873917,0.04004753333333333,0.0,6000,24000,119259.37499999999,39990003.125,2.9448171781771695,3.05,3.453125,3.890625,0.039999999999999994,0.1824097950586353,0.614265
REGULAR,INDEPENDENT,0.2,0.04,800,6,1.0,1.0,0.9487,0.012654884375587636,0.0401265625,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.039999999999999994,0.1824097950586353,0.614265
REGULAR,INDEPENDENT,0.2,0.04,1000,6,1.0,1.0,0.95,0.011313342661625344,0.04000438333333333,0.0,12000,48000,238518.74999999997,79980006.25,5.889634356354339,6.1,6.90625,7.78125,0.039999999999999994,0.1824097950586353,0.614265
REGULAR,INDEPENDENT,0.2,0.04,1200,6,1.0,1.0,0.947,0.010328023098372045,0.039881069444444445,0.0,14400,57600,286222.5,95976007.5,7.067561227625207,7.32,8.2875,9.3375,0.039999999999999994,0.1824097950586353,0.614265
REGULAR,INDEPENDENT,0.2,0.04,23,8,0.3179,0.3179,0.9514,0.06723992163581312,0.03972608695652174,0.0,368,1472,7314.575,2452720.1916666664,0.18061545359486642,0.18706666666666666,0.21179166666666668,0.23862499999999998,0.04000000000000001,0.15741217789612086,0.6760200000000001
REGULAR,INDEPENDENT,0.2,0.04,100,8,0.8147,0.8147,0.9514,0.03113048313815609,0.040012125,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04000000000000001,0.15741217789612086,0.6760200000000001
REGULAR,INDEPENDENT,0.2,0.04,250,8,0.9906,0.9906,0.9496,0.019593294448107163,0.0400245,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04000000000000001,0.15741217789612086,0.6760200000000001
REGULAR,INDEPENDENT,0.2,0.04,400,8,0.9999,0.9999,0.9492,0.015458623678785324,0.039864937499999996,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.04000000000000001,0.15741217789612086,0.6760200000000001
REGULAR,INDEPENDENT,0.2,0.04,500,8,1.0,1.0,0.9475,0.013827480637205566,0.040015600000000005,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.04000000000000001,0.15741217789612086,0.6760200000000001
REGULAR,INDEPENDENT,0.2,0.04,800,8,1.0,1.0,0.9529,0.010917943112531197,0.040043984375,0.0,12800,51200,254419.99999999997,85312006.66666667,6.282276646777961,6.506666666666667,7.366666666666666,8.3,0.04000000000000001,0.15741217789612086,0.6760200000000001
REGULAR,INDEPENDENT,0.2,0.04,1000,8,1.0,1.0,0.9508,0.009768134968685546,0.04002602500000001,0.0,16000,64000,318025.0,106640008.33333333,7.852845808472452,8.133333333333333,9.208333333333334,10.375,0.04000000000000001,0.15741217789612086,0.6760200000000001
REGULAR,INDEPENDENT,0.2,0.04,1200,8,1.0,1.0,0.9522,0.008912553252488208,0.03993785416666667,0.0,19200,76800,381630.0,127968010.0,9.423414970166943,9.76,11.05,12.45,0.04000000000000001,0.15741217789612086,0.6760200000000001
REGULAR,INDEPENDENT,0.2,0.05,23,1,0.1294,0.1294,0.9317,0.1873456323802503,0.04916521739130435,0.0053,46,184,914.321875,306590.0239583333,0.022576931699358302,0.023383333333333332,0.026473958333333335,0.029828124999999997,0.04999999999999999,0.4458923636933021,0.20132
REGULAR,INDEPENDENT,0.2,0.05,100,1,0.2933,0.2933,0.9522,0.08792702318051544,0.050039,0.0,200,800,3975.3124999999995,1333000.1041666667,0.09816057260590565,0.10166666666666667,0.11510416666666666,0.1296875,0.04999999999999999,0.4458923636933021,0.20132
REGULAR,INDEPENDENT,0.2,0.05,250,1,0.553,0.553,0.9466,0.05542115727112828,0.0503124,0.0,500,2000,9938.28125,3332500.2604166665,0.24540143151476412,0.25416666666666665,0.2877604166666667,0.32421875,0.04999999999999999,0.4458923636933021,0.20132
REGULAR,INDEPENDENT,0.2,0.05,400,1,0.7336,0.7336,0.9497,0.04378091238274111,0.05026124999999999,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.04999999999999999,0.4458923636933021,0.20132
REGULAR,INDEPENDENT,0.2,0.05,500,1,0.7991,0.7991,0.9484,0.03915081489071564,0.050039200000000006,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.04999999999999999,0.4458923636933021,0.20132
REGULAR,INDEPENDENT,0.2,0.05,800,1,0.9405,0.9405,0.9522,0.030943845133000972,0.05010375,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04999999999999999,0.4458923636933021,0.20132
REGULAR,INDEPENDENT,0.2,0.05,1000,1,0.9716,0.9716,0.9511,0.02766898403262253,0.05001660000000001,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04999999999999999,0.4458923636933021,0.20132
REGULAR,INDEPENDENT,0.2,0.05,1200,1,0.9882,0.9885,0.9509,0.02524171998744721,0.049974333333333336,0.0,2400,9600,47703.75,15996001.25,1.177926871270868,1.22,1.38125,1.55625,0.04999999999999999,0.4458923636933021,0.20132
REGULAR,INDEPENDENT,0.2,0.05,23,2,0.1801,0.1801,0.9474,0.13316652640301624,0.0498804347826087,0.0001,92,368,1828.64375,613180.0479166666,0.045153863398716604,0.046766666666666665,0.05294791666666667,0.059656249999999994,0.05,0.3138012906283211,0.341455
REGULAR,INDEPENDENT,0.2,0.05,100,2,0.4712,0.4712,0.9527,0.06204368732568229,0.0499185,0.0,400,1600,7950.624999999999,2666000.2083333335,0.1963211452118113,0.20333333333333334,0.23020833333333332,0.259375,0.05,0.3138012906283211,0.341455
REGULAR,INDEPENDENT,0.2,0.05,250,2,0.8103,0.8103,0.9488,0.03902886728006799,0.0501898,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.05,0.3138012906283211,0.341455
REGULAR,INDEPENDENT,0.2,0.05,400,2,0.9377,0.9377,0.9506,0.03082019996218346,0.049983375000000003,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.05,0.3138012906283211,0.341455
REGULAR,INDEPENDENT,0.2,0.05,500,2,0.975,0.9751,0.9508,0.02753905549105318,0.049824299999999995,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.05,0.3138012906283211,0.341455
REGULAR,INDEPENDENT,0.2,0.05,800,2,0.9973,0.9973,0.949,0.02177016260457563,0.049859499999999994,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.05,0.3138012906283211,0.341455
REGULAR,INDEPENDENT,0.2,0.05,1000,2,0.9995,0.9995,0.9497,0.019464203833596434,0.049877649999999996,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.05,0.3138012906283211,0.341455
REGULAR,INDEPENDENT,0.2,0.05,1200,2,1.0,1.0,0.9496,0.01776122531682771,0.049918666666666674,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.05,0.3138012906283211,0.341455
REGULAR,INDEPENDENT,0.2,0.05,23,4,0.2709,0.2709,0.9491,0.0948542763965494,0.049564130434782604,0.0,184,736,3657.2875,1226360.0958333332,0.09030772679743321,0.09353333333333333,0.10589583333333334,0.11931249999999999,0.05,0.2218515832713393,0.51622
REGULAR,INDEPENDENT,0.2,0.05,100,4,0.7258,0.7258,0.9518,0.043884609528647596,0.049966250000000004,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.05,0.2218515832713393,0.51622
REGULAR,INDEPENDENT,0.2,0.05,250,4,0.9735,0.9735,0.9524,0.027587708374829482,0.0498409,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.05,0.2218515832713393,0.51622
REGULAR,INDEPENDENT,0.2,0.05,400,4,0.9974,0.9974,0.9438,0.021805403264588356,0.049928375000000004,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.05,0.2218515832713393,0.51622
REGULAR,INDEPENDENT,0.2,0.05,500,4,0.9996,0.9996,0.9514,0.01948426431870306,0.05000709999999999,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.05,0.2218515832713393,0.51622
REGULAR,INDEPENDENT,0.2,0.05,800,4,1.0,1.0,0.9488,0.015392904262809867,0.0500003125,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.05,0.2218515832713393,0.51622
REGULAR,INDEPENDENT,0.2,0.05,1000,4,1.0,1.0,0.9494,0.013764431849273577,0.050042575,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.05,0.2218515832713393,0.51622
REGULAR,INDEPENDENT,0.2,0.05,1200,4,1.0,1.0,0.9492,0.012563956437272714,0.05006377083333333,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.05,0.2218515832713393,0.51622
REGULAR,INDEPENDENT,0.2,0.05,23,6,0.3486,0.3486,0.9519,0.07744553311777304,0.04943188405797101,0.0,276,1104,5485.93125,1839540.14375,0.1354615901961498,0.14029999999999998,0.15884375,0.17896874999999998,0.05,0.18114910985152535,0.61524
