fixture_id,comparison,alpha,output_index,top1_agreement,vocabulary_js,target_logp_abs_difference,logit_cosine,max_abs_logit_difference
G12_1_FIXTURE_03,E0_vs_E1,NO_HOOK,30,1,6.231795062081519e-05,0.003362950168561696,0.9999814467008643,0.125
G12_1_FIXTURE_03,E0_vs_E1,NO_HOOK,31,1,7.703791509857142e-05,0.009774651645921395,0.9999794963648314,0.125
G12_1_FIXTURE_03,E0_vs_E1,NO_HOOK,32,1,0.00010481090383451233,0.017761441813735956,0.9999841186852539,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,0,1,0.00037218938224932376,0.051042039904974246,0.9998063799275738,0.25
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,1,1,0.0004990267554604677,0.044166450305848315,0.9999156818863486,0.203125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,2,1,0.00030604209045040457,0.01926736661645556,0.9999861219496096,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,3,1,0.00017685030576832395,0.005986375840839386,0.9999886820867886,0.140625
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,4,1,0.00010120693015200328,0.0009166620418117333,0.9999878415593417,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,5,1,0.00018056677589249877,0.025880349092911814,0.9999865113895098,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,6,1,0.00012590363074896035,0.03943196784988423,0.9999818784027226,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,7,1,0.00011098302329487213,0.002733212358851489,0.9999880435972548,0.109375
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,8,1,0.00010705256017784677,0.011633064080825761,0.9999784200554666,0.15625
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,9,1,8.459528382369423e-05,0.006283253743950112,0.9999843715457816,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,10,1,9.539637379379082e-05,0.008270261862406869,0.9999846045283346,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,11,1,6.987787330015003e-05,0.04473488989901675,0.9999814939847547,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,12,1,0.0004802032624423928,0.016531307337764645,0.9999102237493452,0.25
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,13,1,9.464076558110426e-05,0.00821423149977818,0.9999873057714351,0.1875
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,14,1,7.547902186657072e-05,0.028312817337146967,0.9999870837475903,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,15,1,9.43168516770132e-05,0.018451265520289084,0.9999812221208113,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,16,1,0.00011680376729125263,0.022565948344984932,0.9999703335105748,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,17,1,8.680991225604833e-05,0.017247667686522306,0.9999898123887627,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,18,1,7.446875232274434e-05,0.03397009789230587,0.9999911847413216,0.09375
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,19,1,8.443924387541689e-05,0.013616891901444106,0.9999920688404135,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,20,1,0.00011093267380191327,0.016700607536112244,0.9999796373782239,0.140625
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,21,1,0.00013137816582321684,0.03414007061200408,0.9999830130750992,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,22,1,7.937459782460064e-05,0.005105720851835471,0.9999896398627033,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,23,1,9.135892531617949e-05,0.03958833034801046,0.9999894465292104,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,24,1,0.00010856156752957007,0.03209306112856858,0.9999882808550488,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,25,1,0.00019761970712891885,0.08635924219057145,0.9999809142409126,0.1875
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,26,1,0.00011510079445794101,0.02009470650089007,0.999982031669848,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,27,1,0.00011652640788967236,0.006739244535760136,0.9999758652381693,0.1875
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,28,1,0.00011452316734831679,0.047207586964281845,0.9999663084322432,0.1875
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,29,1,9.952134586352997e-05,0.007149869488406679,0.9999876230162175,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,30,1,8.252044799358615e-05,0.003579891973728877,0.9999772538877065,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,31,1,0.000107521434008088,0.01547368577265118,0.999975444950311,0.125
G12_1_FIXTURE_03,E1_vs_E2,NO_HOOK,32,1,0.00019713248695940404,0.026489523275348148,0.9999831835908998,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,0,1,0.0001867051726370555,0.018016145323327848,0.9998885475587537,0.3125
G12_1_FIXTURE_03,E0_vs_E1,0,1,1,0.00040862162296408095,0.013169142869234207,0.9998780381042819,0.2109375
G12_1_FIXTURE_03,E0_vs_E1,0,2,1,0.00011728680531769645,0.005500274078499956,0.9999874300725693,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,3,1,0.00011145559972533035,0.024801480975751744,0.9999920945275264,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,4,1,8.420834507424859e-05,0.022538662251276875,0.999987821825644,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,5,1,0.0001043001856550813,0.0264342332433678,0.9999897072640123,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,6,1,9.293475594916305e-05,0.016326387968740974,0.9999828122515667,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,7,1,8.397168119887618e-05,0.0025184109496301232,0.9999897902664873,0.09375
G12_1_FIXTURE_03,E0_vs_E1,0,8,1,7.480927967304133e-05,0.001883731828254298,0.9999866379127481,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,9,1,8.32481919660895e-05,0.019281533486251945,0.9999880760009688,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,10,1,8.255177455134525e-05,0.005081756136210203,0.9999874597258221,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,11,1,9.48480794749339e-05,0.016082069367463703,0.9999700223199662,0.15625
G12_1_FIXTURE_03,E0_vs_E1,0,12,1,0.0004682224490620587,0.06243439158925668,0.9999442617089491,0.15625
G12_1_FIXTURE_03,E0_vs_E1,0,13,1,8.51014071451484e-05,0.007394884018053105,0.9999859212396435,0.15625
G12_1_FIXTURE_03,E0_vs_E1,0,14,1,6.413406025903304e-05,0.0071326094979600185,0.999986385738638,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,15,1,7.677967276933275e-05,0.017673521910765544,0.9999836198209957,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,16,1,0.00014212709585324621,0.01075474749196026,0.9999668946968316,0.1875
G12_1_FIXTURE_03,E0_vs_E1,0,17,1,9.856685365691427e-05,0.02272489086258389,0.9999892240733851,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,18,1,8.20496492726749e-05,0.015916965945081074,0.9999843153659703,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,19,1,8.909056323024077e-05,0.0014439935164638484,0.9999895331749026,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,20,1,0.00010023003607399924,0.0233442342836625,0.9999854889068834,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,21,1,0.00012950123205058878,0.016778667438032357,0.9999837695462526,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,22,1,9.539636256755658e-05,0.001069501591169697,0.9999884204013422,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,23,1,7.949507814236363e-05,0.03291863750149737,0.9999915751214212,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,24,1,9.691505630415035e-05,0.002573378214668409,0.9999901945197742,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,25,1,0.00022151316739232863,0.11297390553142961,0.9999779334187879,0.1875
G12_1_FIXTURE_03,E0_vs_E1,0,26,1,9.29445318286701e-05,0.04883923553002667,0.9999827280253337,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,27,1,7.411664088538108e-05,0.001821955881968762,0.9999801391526972,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,28,1,0.00011310649032111517,0.008490975105964083,0.999968654403846,0.1875
G12_1_FIXTURE_03,E0_vs_E1,0,29,1,0.00010019251598863597,0.049305970729783155,0.9999862072938375,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,30,1,6.231795062081519e-05,0.003362950168561696,0.9999814467008643,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,31,1,7.703791509857142e-05,0.009774651645921395,0.9999794963648314,0.125
G12_1_FIXTURE_03,E0_vs_E1,0,32,1,0.00010481090383451233,0.017761441813735956,0.9999841186852539,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,0,1,0.00037218938224932376,0.051042039904974246,0.9998063799275738,0.25
G12_1_FIXTURE_03,E1_vs_E2,0,1,1,0.0004990267554604677,0.044166450305848315,0.9999156818863486,0.203125
G12_1_FIXTURE_03,E1_vs_E2,0,2,1,0.00030604209045040457,0.01926736661645556,0.9999861219496096,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,3,1,0.00017685030576832395,0.005986375840839386,0.9999886820867886,0.140625
G12_1_FIXTURE_03,E1_vs_E2,0,4,1,0.00010120693015200328,0.0009166620418117333,0.9999878415593417,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,5,1,0.00018056677589249877,0.025880349092911814,0.9999865113895098,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,6,1,0.00012590363074896035,0.03943196784988423,0.9999818784027226,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,7,1,0.00011098302329487213,0.002733212358851489,0.9999880435972548,0.109375
G12_1_FIXTURE_03,E1_vs_E2,0,8,1,0.00010705256017784677,0.011633064080825761,0.9999784200554666,0.15625
G12_1_FIXTURE_03,E1_vs_E2,0,9,1,8.459528382369423e-05,0.006283253743950112,0.9999843715457816,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,10,1,9.539637379379082e-05,0.008270261862406869,0.9999846045283346,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,11,1,6.987787330015003e-05,0.04473488989901675,0.9999814939847547,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,12,1,0.0004802032624423928,0.016531307337764645,0.9999102237493452,0.25
G12_1_FIXTURE_03,E1_vs_E2,0,13,1,9.464076558110426e-05,0.00821423149977818,0.9999873057714351,0.1875
G12_1_FIXTURE_03,E1_vs_E2,0,14,1,7.547902186657072e-05,0.028312817337146967,0.9999870837475903,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,15,1,9.43168516770132e-05,0.018451265520289084,0.9999812221208113,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,16,1,0.00011680376729125263,0.022565948344984932,0.9999703335105748,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,17,1,8.680991225604833e-05,0.017247667686522306,0.9999898123887627,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,18,1,7.446875232274434e-05,0.03397009789230587,0.9999911847413216,0.09375
G12_1_FIXTURE_03,E1_vs_E2,0,19,1,8.443924387541689e-05,0.013616891901444106,0.9999920688404135,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,20,1,0.00011093267380191327,0.016700607536112244,0.9999796373782239,0.140625
G12_1_FIXTURE_03,E1_vs_E2,0,21,1,0.00013137816582321684,0.03414007061200408,0.9999830130750992,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,22,1,7.937459782460064e-05,0.005105720851835471,0.9999896398627033,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,23,1,9.135892531617949e-05,0.03958833034801046,0.9999894465292104,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,24,1,0.00010856156752957007,0.03209306112856858,0.9999882808550488,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,25,1,0.00019761970712891885,0.08635924219057145,0.9999809142409126,0.1875
G12_1_FIXTURE_03,E1_vs_E2,0,26,1,0.00011510079445794101,0.02009470650089007,0.999982031669848,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,27,1,0.00011652640788967236,0.006739244535760136,0.9999758652381693,0.1875
G12_1_FIXTURE_03,E1_vs_E2,0,28,1,0.00011452316734831679,0.047207586964281845,0.9999663084322432,0.1875
G12_1_FIXTURE_03,E1_vs_E2,0,29,1,9.952134586352997e-05,0.007149869488406679,0.9999876230162175,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,30,1,8.252044799358615e-05,0.003579891973728877,0.9999772538877065,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,31,1,0.000107521434008088,0.01547368577265118,0.999975444950311,0.125
G12_1_FIXTURE_03,E1_vs_E2,0,32,1,0.00019713248695940404,0.026489523275348148,0.9999831835908998,0.125
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,0,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,1,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,2,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,3,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,4,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,5,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,6,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,7,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,8,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,9,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,10,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,11,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,12,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,13,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,14,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,15,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,16,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,17,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,18,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,19,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,20,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,21,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,22,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,23,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,24,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,25,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,26,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,27,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,28,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,29,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,30,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,31,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E0_NOHOOK_vs_ALPHA0,0,32,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,0,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,1,1,5.74729129365102e-17,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,2,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,3,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,4,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,5,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,6,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,7,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,8,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,9,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,10,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,11,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,12,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,13,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,14,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,15,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,16,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,17,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,18,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,19,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,20,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,21,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,22,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,23,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,24,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,25,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,26,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,27,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,28,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,29,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,30,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,31,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E1_NOHOOK_vs_ALPHA0,0,32,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,0,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,1,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,2,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,3,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,4,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,5,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,6,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,7,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,8,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,9,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,10,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,11,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,12,1,4.176239799457036e-17,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,13,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,14,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,15,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,16,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,17,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,18,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,19,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,20,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,21,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,22,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,23,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,24,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,25,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,26,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,27,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,28,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,29,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,30,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,31,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E2_NOHOOK_vs_ALPHA0,0,32,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E0_vs_E1,0.01,0,1,0.000217401339390736,0.011774371580484555,0.9998243457103577,0.28125
G12_1_FIXTURE_03,E0_vs_E1,0.01,1,1,0.0002761226315996823,0.020439474255468326,0.9998175956169209,0.2421875
G12_1_FIXTURE_03,E0_vs_E1,0.01,2,1,0.00011892068372394113,0.021035926384584513,0.9999877800765462,0.1328125
G12_1_FIXTURE_03,E0_vs_E1,0.01,3,1,0.00011087309610352343,0.029235283613358476,0.9999924808371761,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,4,1,8.377695032934482e-05,0.02773838373821036,0.9999888059936278,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,5,1,0.00011910835554560027,0.05597239078725735,0.9999893373509328,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,6,1,0.00012325290418216525,0.015668631573344527,0.9999839316583226,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,7,1,9.240823044533949e-05,0.008822902505821517,0.9999856461591874,0.09375
G12_1_FIXTURE_03,E0_vs_E1,0.01,8,1,0.0001201424701646892,0.040484802189528324,0.9999838006233221,0.09375
G12_1_FIXTURE_03,E0_vs_E1,0.01,9,1,0.00010971479849477943,0.047647022409952555,0.9999853668145466,0.15625
G12_1_FIXTURE_03,E0_vs_E1,0.01,10,1,8.472887804537814e-05,0.009468212540486576,0.9999879110807681,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,11,1,8.343178624831753e-05,0.003419294046620891,0.9999827995034818,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,12,1,0.00045311604663454523,0.08147732865866786,0.9999364249266337,0.1875
G12_1_FIXTURE_03,E0_vs_E1,0.01,13,1,8.975643287328927e-05,0.020769862430185526,0.9999891143384103,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,14,1,6.925949606264282e-05,0.006406405266641713,0.9999869776485875,0.09375
G12_1_FIXTURE_03,E0_vs_E1,0.01,15,1,8.584529696322921e-05,0.011554020675719201,0.9999829746263078,0.093994140625
G12_1_FIXTURE_03,E0_vs_E1,0.01,16,1,0.00014387955249656832,0.01208015404435514,0.9999514126558057,0.15625
G12_1_FIXTURE_03,E0_vs_E1,0.01,17,1,7.792448229476651e-05,0.02050475616247205,0.9999919320974621,0.15625
G12_1_FIXTURE_03,E0_vs_E1,0.01,18,1,8.217291709752268e-05,0.02586403907650059,0.9999880122052658,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,19,1,8.584990344589192e-05,0.013203975555949654,0.9999906611277841,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,20,1,0.00013180574930031779,0.030510473753377454,0.9999795671235513,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,21,0,0.00012713565465152896,0.020509091053948936,0.9999834073613194,0.140625
G12_1_FIXTURE_03,E0_vs_E1,0.01,22,1,0.00011802114565799348,0.04119652623288239,0.9999871120961055,0.125
G12_1_FIXTURE_03,E0_vs_E1,0.01,23,1,9.021275941086047e-05,0.025431888908872935,0.9999907583899952,0.1875
G12_1_FIXTURE_03,E0_vs_E1,0.01,24,1,9.463074625086334e-05,0.009845308160802091,0.9999899032058553,0.125
